H,model,split,mae,rmse,mape_pct,smape_pct,bias,dir_acc
90,ExtraTrees,val,0.07976513846153865,0.09370906726188434,1.8942087343166343,1.8698114289126322,0.07702301538461555,0.5
90,ExtraTrees,test,0.02788232692307718,0.034044809880339685,0.6558975077505526,0.6566605124707032,-0.0023139576923073063,0.75
90,HistGB,val,0.0784875526219128,0.09398981819543112,1.8632755282199314,1.8386318709070233,0.07816887103352514,0.6
90,HistGB,test,0.029652114528330435,0.03518379185090316,0.6978881932324856,0.699419472742778,-0.01115120654444211,0.7653846153846153
90,SARIMAX,val,0.08503017462302548,0.11387668948333035,2.016218616448856,1.991522988148833,0.04340224667462635,0.4846153846153846
90,SARIMAX,test,0.0737115332738008,0.09312242749068794,1.7351739720656727,1.7480403920831813,-0.028282705674555878,0.27307692307692305
180,Naive,val,0.06210923076923078,0.0797018839657653,1.4772356482036653,1.459674912180353,0.05666615384615393,0.0
180,Naive,test,0.038844999999999984,0.047486238087390185,0.9157725537238007,0.9137986686430746,0.012302692307692256,0.0
180,SMA,val,0.06163276923076928,0.0791468307349361,1.4662640483115048,1.4488710007794332,0.05727492307692317,0.5076923076923077
180,SMA,test,0.0371745384615385,0.04568889151306158,0.8763698207679123,0.8745006078444717,0.012491769230769225,0.5653846153846154
180,EMA,val,0.06167001671088211,0.0784290060904906,1.4674714917788465,1.4503209799442585,0.05824525444425774,0.5692307692307692
180,EMA,test,0.03556811532953602,0.04304645951845739,0.8384408686004735,0.8366767513278256,0.012759778746496565,0.6192307692307693
180,Ridge,val,0.11145950871721078,0.12737377688482324,2.6451279719961156,2.599945454186149,0.11145950871721078,0.2
180,Ridge,test,0.05983969460946221,0.06464825427547945,1.4109993199920081,1.3994618877162368,0.05983969460946221,0.4153846153846154
180,ElasticNet,val,0.0999965989755675,0.11307396821827187,2.37378822619854,2.338084616903104,0.0998620547572637,0.23076923076923078
180,ElasticNet,test,0.09085007683576363,0.09312786506119987,2.1418447517649417,2.1179746920065803,0.09085007683576363,0.4
180,MLPRegressor,val,0.2796144864111219,0.342610488304349,6.6059842311722905,6.948104639887191,-0.25837712292023335,0.7384615384615385
180,MLPRegressor,test,0.21554019396732027,0.2558645299415789,5.073533107750056,4.916217374952851,0.18067301459867738,0.46923076923076923
180,RandomForest,val,0.043127169230769306,0.05036460287741775,1.020984222111322,1.0177631307857806,0.011693276923076585,0.7461538461538462
180,RandomForest,test,0.0712232153846155,0.08968627379971225,1.680186514435671,1.6582745305263185,0.06810033076923092,0.41923076923076924
180,ExtraTrees,val,0.04234375384615333,0.0548854527018979,1.0075900521415113,0.9995924624868239,0.03410830769230772,0.7538461538461538
180,ExtraTrees,test,0.0778803423076921,0.08904746511778876,1.8357548694585648,1.8140044128870894,0.07785688846153827,0.3923076923076923
180,HistGB,val,0.04439472871798302,0.05056090636592766,1.0496597107880972,1.0477124855763875,0.005820680609410695,0.7615384615384615
180,HistGB,test,0.08715775719062571,0.1096940047445686,2.055987590628423,2.0232435479349946,0.08415795997901208,0.4
180,SARIMAX,val,0.11643819697367103,0.13475361132545882,2.749012419097568,2.8009243854890875,-0.11505484510317526,0.8
180,SARIMAX,test,0.0752556774199486,0.09941471624282863,1.7717963114696387,1.7912991902965463,-0.03873490527687496,0.5038461538461538
365,Naive,val,0.23456461538461545,0.2622924495232814,5.561095331393839,5.37368881694856,0.23456461538461545,0.0
365,Naive,test,0.06322384615384614,0.0713617496120457,1.4903796524985458,1.47637692769878,0.06287999999999999,0.0
365,SMA,val,0.23759338461538465,0.26306594524508936,5.631293063667906,5.4428213892317086,0.23759338461538465,0.4
365,SMA,test,0.0635248461538462,0.07110801712887237,1.4975448061303573,1.483633273147272,0.06341069230769235,0.4807692307692308
365,EMA,val,0.24058609618102222,0.2623861582246869,5.699707727185951,5.512221900449293,0.24058609618102222,0.36923076923076925
365,EMA,test,0.06426659167486487,0.07067995255833377,1.5150350697214727,1.5012836761048804,0.06421909067356373,0.4807692307692308
365,Ridge,val,0.1764162528967879,0.19687931820991103,4.181145815749767,4.074632826649145,0.1764162528967879,0.7769230769230769
365,Ridge,test,0.09404408079788307,0.09926178895704883,2.216569300698573,2.1897394782368003,0.09163548879606281,0.2692307692307692
365,ElasticNet,val,0.10834352656292287,0.12063006282173111,2.570708333813893,2.530143948677717,0.10834352656292287,0.9692307692307692
365,ElasticNet,test,0.09869367656430716,0.10079436781672363,2.3265614834303507,2.298631624966453,0.09869367656430716,0.1576923076923077
365,MLPRegressor,val,0.21169955350524292,0.27465439360356353,4.998816364181049,5.082183858120043,-0.056812314648406685,0.8769230769230769
365,MLPRegressor,test,0.30190106692651425,0.3965430882484321,7.103272937606193,7.496284918002674,-0.18397260433409576,0.7153846153846154
365,RandomForest,val,0.3525919230769229,0.3795650683315348,8.350974833922177,7.964830871436591,0.3525919230769229,0.13846153846153847
365,RandomForest,test,0.07626236923076958,0.10312721517024166,1.7981046049325544,1.7692166388810937,0.07489787692307705,0.5307692307692308
365,ExtraTrees,val,0.32057305384615375,0.35406006963574554,7.59939358335095,7.262152681419471,0.32057305384615375,0.14615384615384616
365,ExtraTrees,test,0.08498485384615385,0.10612342467980013,2.003895693015027,1.9732124845739447,0.08481277692307697,0.4576923076923077
365,HistGB,val,0.35318318728166864,0.3784961634753762,8.363259382575476,7.979302779301757,0.3530713718274704,0.13076923076923078
365,HistGB,test,0.06511517304415673,0.08872550336741397,1.535338693168797,1.5139372450484498,0.06324130148453007,0.5576923076923077
365,SARIMAX,val,0.22268002119257876,0.25613810548029425,5.253610785736369,5.353937584085048,-0.12494467088239651,1.0
365,SARIMAX,test,0.30303301281156675,0.35071865137514824,7.123085243652849,7.4812585752388525,-0.3025410984421558,0.9692307692307692
